127,"LF_3mesi,setA_1",mmu-miR-155,24.294,24.203,23.461,23.986,31.062,31.969,31.5155,30.7774047851562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Waiting
128,HF_3mesi:setA_1,mmu-miR-15a,30.075,30.564,30.224,30.2876666666667,30.977,28.295,29.636,35.3357315063477,0.827,0.618,0.592,0.679,0.681,3.659,2.17,0.0,Waiting
129,"LF_3mesi,setA_1",mmu-miR-15a,30.111,29.436,29.231,29.5926666666667,29.927,29.98,29.9535,35.6017417907715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
130,HF_3mesi:setA_1,mmu-miR-15b,29.257,29.571,28.142,28.99,31.974,30.834,31.404,31.4962692260742,0.571,0.658,1.181,0.803333333333333,0.619,0.617,0.618,0.503048717975617,Waiting
131,"LF_3mesi,setA_1",mmu-miR-15b,28.757,28.531,28.146,28.478,30.785,29.952,30.3685,31.4369773864746,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Waiting
132,HF_3mesi:setA_1,mmu-miR-16,21.946,23.471,23.199,22.872,24.938,24.945,24.9415,0.0,2.604,0.64,0.633,1.29233333333333,1.316,0.836,1.076,0.0,Waiting
133,"LF_3mesi,setA_1",mmu-miR-16,23.637,22.391,22.302,22.7766666666667,24.837,24.501,24.669,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
134,HF_3mesi:setA_1,mmu-miR-17,24.351,25.481,24.381,24.7376666666667,26.64,26.954,26.797,0.0,0.581,0.664,1.03,0.758333333333333,0.872,0.813,0.8425,0.0,Waiting
135,"LF_3mesi,setA_1",mmu-miR-17,23.877,24.454,24.188,24.173,25.945,26.469,26.207,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
136,HF_3mesi:setA_1,mmu-miR-181a,33.386,36.212,33.635,34.411,33.522,33.692,33.607,0.0,1.119,0.21,1.205,0.844666666666667,1.882,0.357,1.1195,0.0,Waiting
137,"LF_3mesi,setA_1",mmu-miR-181a,33.858,33.523,33.669,33.6833333333333,33.936,32.02,32.978,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,Waiting
138,HF_3mesi:setA_1,mmu-miR-181c,39.018,38.291,38.875,38.728,40.0,35.99,37.995,0.0,0.132,0.737,0.119,0.329333333333333,0.088,0.188,0.138,1.53056526184082,Waiting
139,"LF_3mesi,setA_1",mmu-miR-181c,36.406,37.416,35.568,36.4633333333333,35.989,33.391,34.69,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Waiting
140,HF_3mesi:setA_1,mmu-miR-182,30.192,30.491,30.656,30.4463333333333,31.959,31.49,31.7245,33.4194412231445,3.615,2.272,1.111,2.33266666666667,1.29,1.571,1.4305,1.10867249965668,Waiting
