,Sample,Detector,Avg 3m Ct1,Avg 3m Ct2,Avg 3m Ct3,Media 3m ct,Avg 6m Ct1,Avg 6m Ct2,Media 6m ct,MEDIA CT 12 MESI,RQ1 3m ,RQ2 3m,RQ3 3m,Media RQ 3m,RQ1 6m,RQ2 6m,Media RQ 6m,RQ 12 MESI,Targets
382,HF_3mesi:setA_1,mmu-miR-362-3p-002616,34.391,33.854,32.881,33.7086666666667,34.663,36.951,35.807,0.0,0.803,0.395,1.9,1.03266666666667,3.343,0.418,1.8805,0.251317054033279,"Nipal3,Piga,Dnajb4,Fat3,Trim12c,Lin28b,2900026A02Rik,Il17ra,Gnb4,Nufip2,Reep4,Unc5a,Ankle1,Soga1,Ubn2,Slc11a2,Fndc3a,Fam212b,Syt12,Epha4,Vegfa,Nrg3,Foxn3,Appl1,Mast4,Mef2a,Zbtb42,Fndc1,Zc3h12d,Capza1,Lonrf1,Magt1,Gpd1l,Rraga,Frmd3,Gabpb2,Ubac1,Tns1,Cops7b,Dennd4b,Ss18l1,Slc41a3,Synj2bp,Ints8,Slc12a2,Rpp14,Tmprss13,Uhrf1bp1l,Ffar3,Wfs1,Smad2,Hif1an,Ssr1,Btn1a1,Zyg11b,Hecw1,Tmem220,Gtf2h2,Eif2s1,Adamts4,Strbp,Rtf1,Parn,Lhfpl4,Dnajb1,Oas1e,Zbtb39,Rwdd4a,Ets1,Prkcd,Kcnj5,Eya1,Fam160b2,Mms22l,Bsn,Sin3a,Grin2b,Ifitm7,Decr1,Scg2,Btbd16,Zscan4c,Celf3,D3Ertd254e,Prr11,Tmbim1,Igf1,Atp6ap1,Endov,Ifit3b,Klf8,Itsn1,Gmeb1,Ctsl,Ptpn3,Rgl1,Il17rd,Plag1,Zfp970,Arf3,Zfp882,Bcl2l11,Clec7a,Grk3,Dagla,A430078G23Rik,Ttc19,Fam168b,Zfp963,Diaph2,Pcgf2,Mast3,Prorsd1,Rab3ip,Tcf4,Irf9,Slc16a10,Pnrc2,Syt2,Cdc37,Dcaf17,Fam227a,Six4,Egln2,Edem3,Lifr,Fam189a1,Nkiras1,Stx17,Zfp169,Adcyap1r1,Btnl9,Dzip3,Pias1,Hsd17b3,Stxbp6,Plekha2,Cadm2,Slc6a8,D630023F18Rik,Plau,Bpifc,Faf2,Slfn5,Ggcx,Trim36,Il21r,Bbip1,Arl4c,Podxl,Chek1,Lin28a,Gm13889,Serpinb8,Tmem252,Dis3l,Adig,Nup133,Hivep3,Llgl1,Comp,Prpf18,Wfdc12,Scrt2,Rufy2,Fam214b,Glod4,Mpv17,Gfod1,Ubap2l,Msr1,E2f1,Dph5,Pcdh15,Cry2,Crim1,Trim43b,Pgbd1,Zfp648,Mtus1,Slc7a11,St3gal5,Nacc2,Ndufc1,Shroom1,Them7,Hs3st3b1,Mlxip,Cdc14a,Fam53c,Thap12,Slc17a8,Rbm34,Alkbh5,Zfp9,BC030336,Arl5b,Ifnlr1,Tnfrsf11a,Rbbp8nl,Gm5148,Cd3d,Prrx1,Grik3,Bcl2l15,Phkg1,Mrpl35,Ms4a4c,Unc5c,Fus,Slx1b,Eif4e,Tas1r3,Nfatc4,Ccpg1,Dnajb6,D230025D16Rik,Apol8,Arl14epl,Amotl1,Trim25,Atxn7,Thsd4,Gsk3b,Trim71,Ppm1k,Tbx20,Efnb2,Itgb3,Wwp2,Zdhhc3,Ccdc169,Tbc1d13,Mtx3,Prmt8,Tcte1,Zdhhc7,Ppp1r2,Set,Bloc1s3,Ms4a6b,Luc7l2,Cnr1,Lmx1a,Naa15,Grb2,Zfp839,Cdk12,Mrps24,Cadm3,Ints6,St6galnac5,Trpc6,Dcaf10,Tnfrsf10b,Cbln3,Sort1,Pofut1,Prss22,Alkbh1,Wars2,1810041L15Rik,Frat2,Gcnt4,Gpkow,Armc2,Rab3c,Polr3k,Zbtb7b,Rad51d,Zbtb34,Gpr20,Azi2,Slc25a51,Zfhx3,Rsf1,Pik3r1,Asxl2,Stxbp2,Arl8a,Arhgef15,Cep76,Mtpn,Cyb5r1,Jag2,Dennd4a,Eif4e2,Rmi2,Hist1h1d,Abca6,Zfp326,Otog,Fbxl17,Sept11,Tril,Ermp1,Nudcd3,Prr5l,Npy1r,Pigyl,Bmp6,Pck1,Slc11a1,Mtfr2,Dusp18,Mpp2,Zfp354a,Tedc2,Xiap,Gpi1,Acvr1b,Slc8a2,Larp1,Acot11,Oas3,Prps2,Mkx,Mcph1,Ndrg2,Zfp949,Cebpa,Rad54l2,Ptprk,Map2k7,Tlr6,Zfp871,Madd,Lzts3,Srgap2,Tdrd1,Utp6,Adamts9,Smg7,Nom1,Yipf6,Tbc1d24,Kcnc1,Insig2,Zxdc,Ddit4l,Ppm1f,3110082I17Rik,Spc24,Usf2,Ldlrad3,Zfp446,Pttg1,Pkp1,Csrnp3,Slc6a17,Gxylt1,Baz2a,Mavs,Spag7,Zfp516,Ldb3,Pnma2,Il18r1,Ankfy1,Csnk1e,Tbc1d22b,Zfp618,Synpo2l,Cep170b,Ptp4a2,Als2cl,Ghdc,Pbx2,Pla2r1,4933427D06Rik,Irgq,Irak4,Rpf2,Ranbp3l,Klk8,Vangl2,Nectin1,F2rl1,Stx1b,Dhx37,Rgs20,Smarca4,Rassf10,B3gnt2,Zfp874b,Spg7,Pter,Tagap1,Ttll1,Rabgap1,Ccnd1,Trim62,Adm,Ccl28,Pou3f3,Pde4dip,Haus2,Ube2v2,Edaradd,Prkab2,Comt,Klhl31,Slc25a46,Irs4,Usp27x,Tmem178b,Tns3,Sept3,Nhlrc4,Acsm2,Nbeal1,Ms4a4b,Gatsl2,Phox2b,Arhgap12,Nphs1,Ccdc144b,Map3k7,Tmem26,Rnasel,Tmem151b,Zfp951,Ddx55,Tmem201,Plxna4,Mtfmt,9930021J03Rik,Tcf12,Hook3,Pbld2,Fech,Fosl2,1700028K03Rik,Aak1,Zscan4d,Sgms1,Cytip,Tpte,Dusp9,Fam228b,Kdm7a,Slc43a2,Ptcra,Tmem196,Erc1,Fndc8,Chrna1,Zc3hav1l,Akap10,Zbtb10,Phtf2,C2cd4c,Gm1587,Rap2b,Casc4,Anln,Ulk3,Slc7a14,Zfp827,Bbc3,Mill1,Tmod3,Msx2,Mmp12,Dtna,Dzank1,St6galnac1,Akap2,Soat2,Ppp1r14c,Ifnar1,Nrf1,Rbm48,Magee1,Skint7,Spta1,Dffb,Prrg4,Klhl13,Mcam,Xk,Loxl2,Rnf157,Atpaf2,Atg10,Foxj3,A630001G21Rik,Hk2,Nol9,Fhod1,Nup93,Sytl4,Tbl1xr1,Rflnb,Pak6,P2ry2,Foxf2,1700016D06Rik,Cavin3,Zeb2os,Tmc7,Pard6b,Nrp2,Tcf3,Zfp408,Fam78b,Fam107a,Rictor,Fign,Ercc6,Klra2,Gon7,Atxn1,Hnrnpd,Vps4b,Slc17a5,Srek1,Slc10a2,Fam46a,Synrg,Lnpk,Plekhg3,Pappa,Mfsd4b5,Bahcc1,Loxl3,Zfp12,Prrg3,Nkx1-2,Pgm2l1,Il15ra,Mylk,Srp72,Zfp128,Mdga1,N6amt1,Itpripl2,Cct7,Fbxl14,Prr5,Aplnr,Plcl1,Trim44,Mrap2,Ehhadh,Ociad2,Zdhhc5,Ids,Tbx4,Akap5,Tyw1,Cxcl5,Fgf5,Desi2,Gpr146,Enpp4,Kctd11,Tnrc6b,Ikzf2,Cecr6,Hrk,Ugt2b35,Nsd3,Trp53rkb,Nfatc2,Cst6,Zfp462,Pfas,Tll1,Phactr2,Zfand5,Tagap,Slamf7,Ehbp1l1,Evi2b,Cfap65,Rnf152,Trappc9,Ctif,Chic1,Zgrf1,Spata13,Ncbp3,Aoc2,Arfrp1"
383,"LF_3mesi,setA_1",mmu-miR-362-3p-002616,34.385,32.08,33.572,33.3456666666667,35.906,35.507,35.7065,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Nipal3,Piga,Dnajb4,Fat3,Trim12c,Lin28b,2900026A02Rik,Il17ra,Gnb4,Nufip2,Reep4,Unc5a,Ankle1,Soga1,Ubn2,Slc11a2,Fndc3a,Fam212b,Syt12,Epha4,Vegfa,Nrg3,Foxn3,Appl1,Mast4,Mef2a,Zbtb42,Fndc1,Zc3h12d,Capza1,Lonrf1,Magt1,Gpd1l,Rraga,Frmd3,Gabpb2,Ubac1,Tns1,Cops7b,Dennd4b,Ss18l1,Slc41a3,Synj2bp,Ints8,Slc12a2,Rpp14,Tmprss13,Uhrf1bp1l,Ffar3,Wfs1,Smad2,Hif1an,Ssr1,Btn1a1,Zyg11b,Hecw1,Tmem220,Gtf2h2,Eif2s1,Adamts4,Strbp,Rtf1,Parn,Lhfpl4,Dnajb1,Oas1e,Zbtb39,Rwdd4a,Ets1,Prkcd,Kcnj5,Eya1,Fam160b2,Mms22l,Bsn,Sin3a,Grin2b,Ifitm7,Decr1,Scg2,Btbd16,Zscan4c,Celf3,D3Ertd254e,Prr11,Tmbim1,Igf1,Atp6ap1,Endov,Ifit3b,Klf8,Itsn1,Gmeb1,Ctsl,Ptpn3,Rgl1,Il17rd,Plag1,Zfp970,Arf3,Zfp882,Bcl2l11,Clec7a,Grk3,Dagla,A430078G23Rik,Ttc19,Fam168b,Zfp963,Diaph2,Pcgf2,Mast3,Prorsd1,Rab3ip,Tcf4,Irf9,Slc16a10,Pnrc2,Syt2,Cdc37,Dcaf17,Fam227a,Six4,Egln2,Edem3,Lifr,Fam189a1,Nkiras1,Stx17,Zfp169,Adcyap1r1,Btnl9,Dzip3,Pias1,Hsd17b3,Stxbp6,Plekha2,Cadm2,Slc6a8,D630023F18Rik,Plau,Bpifc,Faf2,Slfn5,Ggcx,Trim36,Il21r,Bbip1,Arl4c,Podxl,Chek1,Lin28a,Gm13889,Serpinb8,Tmem252,Dis3l,Adig,Nup133,Hivep3,Llgl1,Comp,Prpf18,Wfdc12,Scrt2,Rufy2,Fam214b,Glod4,Mpv17,Gfod1,Ubap2l,Msr1,E2f1,Dph5,Pcdh15,Cry2,Crim1,Trim43b,Pgbd1,Zfp648,Mtus1,Slc7a11,St3gal5,Nacc2,Ndufc1,Shroom1,Them7,Hs3st3b1,Mlxip,Cdc14a,Fam53c,Thap12,Slc17a8,Rbm34,Alkbh5,Zfp9,BC030336,Arl5b,Ifnlr1,Tnfrsf11a,Rbbp8nl,Gm5148,Cd3d,Prrx1,Grik3,Bcl2l15,Phkg1,Mrpl35,Ms4a4c,Unc5c,Fus,Slx1b,Eif4e,Tas1r3,Nfatc4,Ccpg1,Dnajb6,D230025D16Rik,Apol8,Arl14epl,Amotl1,Trim25,Atxn7,Thsd4,Gsk3b,Trim71,Ppm1k,Tbx20,Efnb2,Itgb3,Wwp2,Zdhhc3,Ccdc169,Tbc1d13,Mtx3,Prmt8,Tcte1,Zdhhc7,Ppp1r2,Set,Bloc1s3,Ms4a6b,Luc7l2,Cnr1,Lmx1a,Naa15,Grb2,Zfp839,Cdk12,Mrps24,Cadm3,Ints6,St6galnac5,Trpc6,Dcaf10,Tnfrsf10b,Cbln3,Sort1,Pofut1,Prss22,Alkbh1,Wars2,1810041L15Rik,Frat2,Gcnt4,Gpkow,Armc2,Rab3c,Polr3k,Zbtb7b,Rad51d,Zbtb34,Gpr20,Azi2,Slc25a51,Zfhx3,Rsf1,Pik3r1,Asxl2,Stxbp2,Arl8a,Arhgef15,Cep76,Mtpn,Cyb5r1,Jag2,Dennd4a,Eif4e2,Rmi2,Hist1h1d,Abca6,Zfp326,Otog,Fbxl17,Sept11,Tril,Ermp1,Nudcd3,Prr5l,Npy1r,Pigyl,Bmp6,Pck1,Slc11a1,Mtfr2,Dusp18,Mpp2,Zfp354a,Tedc2,Xiap,Gpi1,Acvr1b,Slc8a2,Larp1,Acot11,Oas3,Prps2,Mkx,Mcph1,Ndrg2,Zfp949,Cebpa,Rad54l2,Ptprk,Map2k7,Tlr6,Zfp871,Madd,Lzts3,Srgap2,Tdrd1,Utp6,Adamts9,Smg7,Nom1,Yipf6,Tbc1d24,Kcnc1,Insig2,Zxdc,Ddit4l,Ppm1f,3110082I17Rik,Spc24,Usf2,Ldlrad3,Zfp446,Pttg1,Pkp1,Csrnp3,Slc6a17,Gxylt1,Baz2a,Mavs,Spag7,Zfp516,Ldb3,Pnma2,Il18r1,Ankfy1,Csnk1e,Tbc1d22b,Zfp618,Synpo2l,Cep170b,Ptp4a2,Als2cl,Ghdc,Pbx2,Pla2r1,4933427D06Rik,Irgq,Irak4,Rpf2,Ranbp3l,Klk8,Vangl2,Nectin1,F2rl1,Stx1b,Dhx37,Rgs20,Smarca4,Rassf10,B3gnt2,Zfp874b,Spg7,Pter,Tagap1,Ttll1,Rabgap1,Ccnd1,Trim62,Adm,Ccl28,Pou3f3,Pde4dip,Haus2,Ube2v2,Edaradd,Prkab2,Comt,Klhl31,Slc25a46,Irs4,Usp27x,Tmem178b,Tns3,Sept3,Nhlrc4,Acsm2,Nbeal1,Ms4a4b,Gatsl2,Phox2b,Arhgap12,Nphs1,Ccdc144b,Map3k7,Tmem26,Rnasel,Tmem151b,Zfp951,Ddx55,Tmem201,Plxna4,Mtfmt,9930021J03Rik,Tcf12,Hook3,Pbld2,Fech,Fosl2,1700028K03Rik,Aak1,Zscan4d,Sgms1,Cytip,Tpte,Dusp9,Fam228b,Kdm7a,Slc43a2,Ptcra,Tmem196,Erc1,Fndc8,Chrna1,Zc3hav1l,Akap10,Zbtb10,Phtf2,C2cd4c,Gm1587,Rap2b,Casc4,Anln,Ulk3,Slc7a14,Zfp827,Bbc3,Mill1,Tmod3,Msx2,Mmp12,Dtna,Dzank1,St6galnac1,Akap2,Soat2,Ppp1r14c,Ifnar1,Nrf1,Rbm48,Magee1,Skint7,Spta1,Dffb,Prrg4,Klhl13,Mcam,Xk,Loxl2,Rnf157,Atpaf2,Atg10,Foxj3,A630001G21Rik,Hk2,Nol9,Fhod1,Nup93,Sytl4,Tbl1xr1,Rflnb,Pak6,P2ry2,Foxf2,1700016D06Rik,Cavin3,Zeb2os,Tmc7,Pard6b,Nrp2,Tcf3,Zfp408,Fam78b,Fam107a,Rictor,Fign,Ercc6,Klra2,Gon7,Atxn1,Hnrnpd,Vps4b,Slc17a5,Srek1,Slc10a2,Fam46a,Synrg,Lnpk,Plekhg3,Pappa,Mfsd4b5,Bahcc1,Loxl3,Zfp12,Prrg3,Nkx1-2,Pgm2l1,Il15ra,Mylk,Srp72,Zfp128,Mdga1,N6amt1,Itpripl2,Cct7,Fbxl14,Prr5,Aplnr,Plcl1,Trim44,Mrap2,Ehhadh,Ociad2,Zdhhc5,Ids,Tbx4,Akap5,Tyw1,Cxcl5,Fgf5,Desi2,Gpr146,Enpp4,Kctd11,Tnrc6b,Ikzf2,Cecr6,Hrk,Ugt2b35,Nsd3,Trp53rkb,Nfatc2,Cst6,Zfp462,Pfas,Tll1,Phactr2,Zfand5,Tagap,Slamf7,Ehbp1l1,Evi2b,Cfap65,Rnf152,Trappc9,Ctif,Chic1,Zgrf1,Spata13,Ncbp3,Aoc2,Arfrp1"
384,HF_3mesi:setA_1,mmu-miR-363-001271,40.0,40.0,40.0,40.0,0.0,36.977,36.977,0.0,0.0,0.0,0.0,0.0,0.0,9.25,9.25,0.771806538105011,
385,"LF_3mesi,setA_1",mmu-miR-363-001271,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
386,HF_3mesi:setA_1,mmu-miR-365-001020,28.553,29.145,28.594,28.764,31.224,30.987,31.1055,30.9917907714844,1.765,1.506,2.25,1.84033333333333,1.227,0.835,1.031,0.0,
387,"LF_3mesi,setA_1",mmu-miR-365-001020,29.682,29.301,29.528,29.5036666666667,31.022,30.54,30.781,30.5288982391357,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
388,HF_3mesi:setA_1,mmu-miR-367-000555,38.761,40.0,40.0,39.587,0.0,40.0,40.0,0.0,1.903,0.052,0.0,0.9775,0.0,0.063,0.063,0.705493330955505,
389,"LF_3mesi,setA_1",mmu-miR-367-000555,40.0,35.287,40.0,38.429,0.0,35.815,35.815,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,
390,HF_3mesi:setA_1,mmu-miR-369-3p-000557,32.027,40.0,40.0,37.3423333333333,0.0,34.555,34.555,0.0,202.645,0.0,0.0,202.645,0.0,49.565,49.565,0.433974236249924,"A130010J15Rik,Pkib,Slc35d2,Hao1,Rpp14,Tcf21,Map2,Hexim1,Rassf5,Fzd5,Pde4dip,Spam1,Ptprr,Lrrc71,Tbx4,Jmjd4,Tet2,Ceacam1,Zer1,Sec23ip,Wnt3,Ttll7,March5,Plaur,Sfxn4,Ccdc169,Prrx1,Gmeb1,Cradd,Lrrtm2,Pou4f2,Gpc6,Actr10,Man1a2,Sumf2,Csmd1,Ikzf5,Tmem206,Npr3,Zfp248,Nadsyn1,Foxn3,Pten,Lcn5,Ints6,Sec61b,St3gal2,Zfp113,Xpo7,Ap3m1,Dimt1,Mex3a,Zfp322a,Syp,Tead3,Tmem161b,Hoxa11,Mgat3,T2,Elovl5,Atp2b2,Zfp84,Nkx2-2,Trim2,Gfra2,Ppp6r1,Zfp1,Car5b,Hist1h1d,Plxnc1,Nck2,Wnt11,Osbp"
391,"LF_3mesi,setA_1",mmu-miR-369-3p-000557,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"A130010J15Rik,Pkib,Slc35d2,Hao1,Rpp14,Tcf21,Map2,Hexim1,Rassf5,Fzd5,Pde4dip,Spam1,Ptprr,Lrrc71,Tbx4,Jmjd4,Tet2,Ceacam1,Zer1,Sec23ip,Wnt3,Ttll7,March5,Plaur,Sfxn4,Ccdc169,Prrx1,Gmeb1,Cradd,Lrrtm2,Pou4f2,Gpc6,Actr10,Man1a2,Sumf2,Csmd1,Ikzf5,Tmem206,Npr3,Zfp248,Nadsyn1,Foxn3,Pten,Lcn5,Ints6,Sec61b,St3gal2,Zfp113,Xpo7,Ap3m1,Dimt1,Mex3a,Zfp322a,Syp,Tead3,Tmem161b,Hoxa11,Mgat3,T2,Elovl5,Atp2b2,Zfp84,Nkx2-2,Trim2,Gfra2,Ppp6r1,Zfp1,Car5b,Hist1h1d,Plxnc1,Nck2,Wnt11,Osbp"
392,HF_3mesi:setA_1,mmu-miR-369-5p-001021,36.282,40.0,40.0,38.7606666666667,0.0,40.0,40.0,0.0,10.613,0.0,0.0,10.613,0.0,0.008,0.008,0.0,Ifi203
393,"LF_3mesi,setA_1",mmu-miR-369-5p-001021,40.0,40.0,40.0,40.0,0.0,32.889,32.889,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Ifi203
394,HF_3mesi:setA_1,mmu-miR-370-002275,36.981,40.0,40.0,38.9936666666667,0.0,33.996,33.996,0.0,6.538,0.0,0.0,6.538,0.0,0.495,0.495,0.0,
395,"LF_3mesi,setA_1",mmu-miR-370-002275,40.0,40.0,40.0,40.0,0.0,32.795,32.795,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
396,HF_3mesi:setA_1,mmu-miR-375-000564,32.633,37.195,40.0,36.6093333333333,35.978,36.012,35.995,0.0,1.616,0.135,0.403,0.718,0.927,0.355,0.641,0.0,
397,"LF_3mesi,setA_1",mmu-miR-375-000564,33.635,33.871,38.455,35.3203333333333,35.371,34.332,34.8515,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
398,HF_3mesi:setA_1,mmu-miR-376a-001069,38.828,37.327,40.0,38.7183333333333,0.0,40.0,40.0,0.0,0.56,3.043,0.0,1.8015,0.0,0.0,0.0,0.546428322792053,
399,"LF_3mesi,setA_1",mmu-miR-376a-001069,38.303,38.497,40.0,38.9333333333333,0.0,40.0,40.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
400,HF_3mesi:setA_1,mmu-miR-376b-002452,40.0,40.0,35.621,38.5403333333333,0.0,39.646,39.646,0.0,0.0,1.127,24.484,12.8055,0.0,0.095,0.095,0.0,
401,"LF_3mesi,setA_1",mmu-miR-376b-002452,40.0,39.738,40.0,39.9126666666667,0.0,36.063,36.063,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,
402,HF_3mesi:setA_1,mmu-miR-376c-002450,36.652,34.031,33.354,34.679,35.954,32.62,34.287,0.0,0.235,1.376,0.91,0.840333333333333,1.058,10.672,5.865,0.0,
403,"LF_3mesi,setA_1",mmu-miR-376c-002450,34.871,34.057,32.982,33.97,35.538,35.85,35.694,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
404,HF_3mesi:setA_1,mmu-miR-377-000566,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.116,0.0,
405,"LF_3mesi,setA_1",mmu-miR-377-000566,40.0,40.0,40.0,40.0,0.0,36.706,36.706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,
406,HF_3mesi:setA_1,mmu-miR-379-001138,32.208,33.993,31.234,32.4783333333333,33.961,32.38,33.1705,0.0,0.609,0.228,1.046,0.627666666666667,1.12,0.856,0.988,0.0,
407,"LF_3mesi,setA_1",mmu-miR-379-001138,31.804,31.428,31.063,31.4316666666667,33.627,31.97,32.7985,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,
408,HF_3mesi:setA_1,mmu-miR-380-3p-001071,39.01,40.0,40.0,39.67,0.0,40.0,40.0,0.0,1.602,0.0,0.0,1.602,0.0,0.0,0.0,0.0,"Anapc16,Exosc1,Acat1,Idi2,Snx16,Sema6a,Ifngr2,Exoc8,Lcorl,Crx,Adgra1,Mob3c,Serinc1,2310030G06Rik,Tnfaip1,Zfp780b,Tspan13,Ints6,AW549877,Zbtb42,Creb1,Dcp2,Fkbp9,Notch1,Rabepk"
409,"LF_3mesi,setA_1",mmu-miR-380-3p-001071,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Anapc16,Exosc1,Acat1,Idi2,Snx16,Sema6a,Ifngr2,Exoc8,Lcorl,Crx,Adgra1,Mob3c,Serinc1,2310030G06Rik,Tnfaip1,Zfp780b,Tspan13,Ints6,AW549877,Zbtb42,Creb1,Dcp2,Fkbp9,Notch1,Rabepk"
410,HF_3mesi:setA_1,mmu-miR-380-5p-002601,34.587,40.0,40.0,38.1956666666667,0.0,40.0,40.0,0.0,34.36,0.0,0.0,34.36,0.0,0.052,0.052,0.0,"Fundc2,2900026A02Rik,Yme1l1,Tspan18,Ms4a6b,Ptpre,Nav1,Rab11b,Ncbp3,Acer3"
411,"LF_3mesi,setA_1",mmu-miR-380-5p-002601,40.0,40.0,40.0,40.0,0.0,35.559,35.559,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,"Fundc2,2900026A02Rik,Yme1l1,Tspan18,Ms4a6b,Ptpre,Nav1,Rab11b,Ncbp3,Acer3"
412,HF_3mesi:setA_1,mmu-miR-381-000571,40.0,40.0,35.82,38.6066666666667,0.0,40.0,40.0,0.0,0.243,0.084,0.936,0.421,0.0,0.022,0.022,0.0,
413,"LF_3mesi,setA_1",mmu-miR-381-000571,38.269,35.998,35.49,36.5856666666667,0.0,34.326,34.326,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,
414,HF_3mesi:setA_1,mmu-miR-382-000572,40.0,40.0,40.0,40.0,36.118,40.0,38.059,0.0,0.0,0.276,0.0,0.276,20.818,0.072,10.445,0.0,
415,"LF_3mesi,setA_1",mmu-miR-382-000572,40.0,37.709,40.0,39.2363333333333,40.0,36.022,38.011,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,
416,HF_3mesi:setA_1,mmu-miR-383-001767,36.013,40.0,35.068,37.027,0.0,36.976,36.976,0.0,6.847,0.255,7.624,4.90866666666667,0.0,9.256,9.256,0.0,
417,"LF_3mesi,setA_1",mmu-miR-383-001767,39.099,37.596,37.763,38.1526666666667,0.0,40.0,40.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,
418,HF_3mesi:setA_1,mmu-miR-384-3p-002603,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Myo1c,Hdac3,Tceal8,Syt13,Bach2,Crkl,Pbld1,Plet1,Gon7,Fbxo32,Nxpe2,Gm14137,Atp2b1,Moap1,Gpi1,Hoxb9,Tspan13,Dlgap1,Atp2a2,Hk2,Lhfpl4,Nol3,Mbtps2,Cyld,Tacc2"
419,"LF_3mesi,setA_1",mmu-miR-384-3p-002603,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Myo1c,Hdac3,Tceal8,Syt13,Bach2,Crkl,Pbld1,Plet1,Gon7,Fbxo32,Nxpe2,Gm14137,Atp2b1,Moap1,Gpi1,Hoxb9,Tspan13,Dlgap1,Atp2a2,Hk2,Lhfpl4,Nol3,Mbtps2,Cyld,Tacc2"
420,HF_3mesi:setA_1,mmu-miR-384-5p-002602,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.514,0.0,0.0,0.514,0.0,0.0,0.0,0.0,"Fam227a,Six4,Strip1,Ice2,Zfp9,Il18r1,Nfatc3,Zfp711,Mesd,Tomm70a,Cdk13,Lpar3,Cep170b,Wdr89,Hoxb3,Slc16a1,Serpine1,Tnrc6b,Reep4,Camk4,Rrad,Trp53rkb,Tbc1d5,Ptrhd1,Gskip,Wdr44,Mgea5,Pgr,Zfp446,Pigh,Eno2,Dpy19l1,Amer1,Cd300a,Csf1,Ints12,Ing1"
421,"LF_3mesi,setA_1",mmu-miR-384-5p-002602,39.349,40.0,40.0,39.783,0.0,40.0,40.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"Fam227a,Six4,Strip1,Ice2,Zfp9,Il18r1,Nfatc3,Zfp711,Mesd,Tomm70a,Cdk13,Lpar3,Cep170b,Wdr89,Hoxb3,Slc16a1,Serpine1,Tnrc6b,Reep4,Camk4,Rrad,Trp53rkb,Tbc1d5,Ptrhd1,Gskip,Wdr44,Mgea5,Pgr,Zfp446,Pigh,Eno2,Dpy19l1,Amer1,Cd300a,Csf1,Ints12,Ing1"
422,HF_3mesi:setA_1,mmu-miR-409-3p-002332,40.0,34.567,33.265,35.944,33.058,33.814,33.436,0.0,0.339,4.021,2.779,2.37966666666667,11.573,5.504,8.5385,0.0,"Sms,Rnmt,Adgrf5,H2-Q4,Epn3,Nsa2,Akna,Dixdc1,Grhl3,Fbxo41,Zfp92,Zfp750,Pcdh20"
423,"LF_3mesi,setA_1",mmu-miR-409-3p-002332,38.75,36.139,34.504,36.4643333333333,36.093,36.088,36.0905,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,"Sms,Rnmt,Adgrf5,H2-Q4,Epn3,Nsa2,Akna,Dixdc1,Grhl3,Fbxo41,Zfp92,Zfp750,Pcdh20"
424,HF_3mesi:setA_1,mmu-miR-409-5p-002331,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Zfp871,Rnf130,Dgkg,Itgb4,Tril,Cdnf"
425,"LF_3mesi,setA_1",mmu-miR-409-5p-002331,40.0,40.0,40.0,40.0,0.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Zfp871,Rnf130,Dgkg,Itgb4,Tril,Cdnf"
